[Id, 1753],[CAMPUS, '057802001],[CAMPNAME, PEGASUS CHARTER H S],[CFLALTED, N],[CFLCHART, Y],[CNTYNAME, DALLAS],[COUNTY, '057],[DISTNAME, PEGASUS SCHOOL OF LIBERAL ARTS AND],[DISTRICT, '057802],[GRDSPAN, 'KG - 12],[GRDTYPE, B],[LAT, -96.80095555],[LNG, 32.78466731],[CA00A001213R, 16],[CB00A001213R, 14],[CH00A001213R, 16],[CW00A001213R, 33],[YEAR, 2013],[CPEMALLP, 16.3],[CPETALLC, 780],[CPETBLAP, 23.8],[CPETECOP, 86.3],[CPETG01C, 21],[CPETG01P, 2.7],[CPETG02C, 26],[CPETG02P, 3.3],[CPETG03C, 33],[CPETG03P, 4.2],[CPETG04C, 41],[CPETG04P, 5.3],[CPETG05C, 78],[CPETG05P, 10],[CPETG06C, 122],[CPETG06P, 15.6],[CPETG07C, 122],[CPETG07P, 15.6],[CPETG08C, 103],[CPETG08P, 13.2],[CPETG09C, 72],[CPETG09P, 9.2],[CPETG10C, 74],[CPETG10P, 9.5],[CPETG11C, 37],[CPETG11P, 4.7],[CPETG12C, 25],[CPETG12P, 3.2],[CPETGKNC, 26],[CPETGKNP, 3.3],[CPETGPKC, 0],[CPETGPKP, 0],[CPETHISC, 565],[CPETHISP, 72.4],[CPETLEPC, 282],[CPETLEPP, 36.2],[CPETWHIC, 21],[CPETWHIP, 2.7],[CPST00FP, 43.609],[CPST01FP, 40.826],[CPST06FP, 7.231],[CPST11FP, 6.422],[CPST20FP, 1.913],
2100,'057905277,THOMAS TOLBERT EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'PK - 05,E,-96.88716109,32.69988438,34,27,41,.,2013,36.1,427,45.2,98.6,65,15.2,69,16.2,73,17.1,63,14.8,50,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,15.7,40,9.4,221,51.8,146,34.2,4,0.9,6.557,29.507,3.278,26.23,34.427,
2101,'057905278,LEONIDES GONZALEZ CIGARROA MD EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'PK - 05,E,-96.86558926,32.88020573,22,-1,22,.,2013,24.4,594,1.5,96.5,101,17,91,15.3,81,13.6,93,15.7,81,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,16.7,48,8.1,575,96.8,473,79.6,4,0.7,16.216,27.026,35.135,16.216,5.407,
2102,'057905279,JERRY R JUNKINS EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'EE - 05,E,-96.85705459,32.97526385,37,39,31,42,2013,22,710,23.4,75.6,121,17,103,14.5,104,14.6,93,13.1,93,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,21,45,6.3,373,52.5,236,33.2,97,13.7,4.445,24.443,24.443,31.112,15.558,
2103,'057905280,ANNE FRANK EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'EE - 05,E,-96.81838972,32.94775969,36,30,37,44,2013,22.3,1189,17.4,91.8,203,17.1,181,15.2,165,13.9,170,14.3,144,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,19.2,96,8.1,918,77.2,754,63.4,39,3.3,1.493,20.15,27.61,25.372,25.375,
2104,'057905281,CESAR CHAVEZ LEARNING CENTER,N,N,DALLAS,'057,DALLAS ISD,'057905,'PK - 05,E,-96.78038769,32.80364416,22,22,23,-1,2013,25,666,15.6,98.5,94,14.1,113,17,62,9.3,114,17.1,91,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,14.9,93,14,501,75.2,355,53.3,16,2.4,7.693,23.077,25.641,33.333,10.257,
2105,'057905283,ESPERANZA MEDRANO EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'EE - 05,E,-96.82659842,32.80821046,23,15,21,20,2013,24.9,607,14.5,99.2,92,15.2,99,16.3,90,14.8,88,14.5,92,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,16,46,7.6,471,77.6,362,59.6,10,1.6,11.111,30.557,24.998,16.666,16.668,
2106,'057905284,HIGHLAND MEADOWS EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'EE - 05,E,-96.68684176,32.8703087,17,10,19,.,2013,25.6,867,15.7,97.5,163,18.8,120,13.8,132,15.2,105,12.1,117,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,15,96,11.1,702,81,535,61.7,10,1.2,6.521,10.869,39.133,23.912,19.565,
2107,'057905286,LEE A MCSHAN JR EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'EE - 05,E,-96.76191665,32.88697893,21,15,25,21,2013,29.2,579,16.6,95.5,106,18.3,99,17.1,71,12.3,94,16.2,74,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,15.9,40,6.9,317,54.7,452,78.1,20,3.5,8.335,36.106,25,16.668,13.891,
2108,'057905287,CELESTINO MAURICIO SOTO JR EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'PK - 05,E,-96.89583924,32.73682191,28,.,28,-1,2013,10.9,693,1.2,96.5,123,17.7,122,17.6,95,13.7,98,14.1,102,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,15.4,46,6.6,675,97.4,436,62.9,6,0.9,9.589,29.971,38.356,16.78,5.304,
2109,'057905288,ROSEMONT PRI SCHOOL-CHRIS V SEMOS,N,N,DALLAS,'057,DALLAS ISD,'057905,'EE - 02,E,-96.85029988,32.75182114,.,.,.,.,2013,9.7,701,3.7,78.9,179,25.5,173,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,28.5,133,19,600,85.6,273,38.9,70,10,0,17.734,18.933,41.799,21.533,
2110,'057905289,FELIX G BOTELLO EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'PK - 05,E,-96.81560522,32.74625979,27,43,27,-1,2013,16.4,547,3.8,98.2,99,18.1,90,16.5,78,14.3,74,13.5,74,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,15.4,48,8.8,514,94,400,73.1,10,1.8,6.25,24.996,28.134,21.872,18.748,
2111,'057905301,WILMER-HUTCHINS EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'PK - 05,E,-96.72720441,32.65510703,20,13,25,27,2013,29.5,811,36.5,96.3,150,18.5,118,14.5,112,13.8,143,17.6,119,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,14.9,48,5.9,479,59.1,329,40.6,26,3.2,6.818,29.55,18.182,36.359,9.091,
2112,'057905302,CALLIER CENTER PRE-SCHOOL DEAF,N,N,DALLAS,'057,DALLAS ISD,'057905,'EE - EE,E,-96.84610024,32.8139334,.,.,.,.,2013,.,32,25,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68.8,0,0,0,0,.,.,.,.,.,
2113,'057905304,GEORGE HERBERT WALKER BUSH EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'EE - 05,E,-96.84729742,32.94010807,35,28,32,58,2013,33,659,27,80.7,130,19.7,116,17.6,100,15.2,78,11.8,86,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,17.8,28,4.2,368,55.8,229,34.7,78,11.8,11.268,30.985,35.212,14.086,8.45,
2114,'057905305,EBBY HALLIDAY EL,N,N,DALLAS,'057,DALLAS ISD,'057905,'PK - 05,E,-96.64411067,32.67594761,26,27,27,19,2013,22.4,625,11.8,98.9,115,18.4,95,15.2,82,13.1,95,15.2,86,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,16.6,48,7.7,493,78.9,382,61.1,49,7.8,2.631,42.106,21.051,23.685,10.526,
2115,'057905352,BALCH SPRINGS MIDDLE,N,N,DALLAS,'057,DALLAS ISD,'057905,'06 - 08,M,-96.63795936,32.7260408,16,12,17,6,2013,.,1279,20.7,96.3,0,0,0,0,0,0,0,0,0,0,527,41.2,433,33.9,319,24.9,0,0,0,0,0,0,0,0,0,0,0,0,980,76.6,533,41.7,31,2.4,44.093,16.535,17.912,14.57,6.889,
2116,'057905353,ANN RICHARDS MIDDLE,N,N,DALLAS,'057,DALLAS ISD,'057905,'06 - 08,M,-96.66688751,32.7701362,18,12,20,31,2013,.,996,27.6,95.3,0,0,0,0,0,0,0,0,0,0,423,42.5,298,29.9,275,27.6,0,0,0,0,0,0,0,0,0,0,0,0,705,70.8,391,39.3,10,1,47.124,22.689,15.706,10.472,4.009,
2117,'057905354,KENNEDY-CURRY MIDDLE,N,N,DALLAS,'057,DALLAS ISD,'057905,'06 - 08,M,-96.75759487,32.66177932,26,23,34,47,2013,32.9,700,67.1,93.3,0,0,0,0,0,0,0,0,0,0,263,37.6,232,33.1,205,29.3,0,0,0,0,0,0,0,0,0,0,0,0,214,30.6,121,17.3,8,1.1,3.971,23.828,32.491,29.783,9.927,
2118,'057905356,IRMA RANGEL YOUNG WOMENS LEADERSHI,N,N,DALLAS,'057,DALLAS ISD,'057905,'06 - 08,M,-96.76002269,32.77315434,87,86,85,99,2013,2.9,292,14.7,69.9,0,0,0,0,0,0,0,0,0,0,100,34.2,99,33.9,93,31.8,0,0,0,0,0,0,0,0,0,0,0,0,200,68.5,21,7.2,39,13.4,10.671,39.481,31.165,8.471,10.212,
2119,'057905357,BARACK OBAMA MALE LEADERSHIP ACA A,N,N,DALLAS,'057,DALLAS ISD,'057905,'06 - 08,M,-96.7918285,32.69173668,62,59,64,86,2013,8.6,242,48.8,80.2,0,0,0,0,0,0,0,0,0,0,97,40.1,100,41.3,45,18.6,0,0,0,0,0,0,0,0,0,0,0,0,115,47.5,39,16.1,6,2.5,13.564,42.418,18.821,11.473,13.724,
2120,'057905358,BARBARA M MANNS EDUCATION CENTER,Y,N,DALLAS,'057,DALLAS ISD,'057905,'08 - 08,M,-96.82308081,32.70420368,3,2,4,-1,2013,45.8,154,37.7,89.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,100,0,0,0,0,0,0,0,0,0,0,0,0,93,60.4,58,37.7,1,0.6,0,30.002,0,50.004,19.994,
2121,'057905359,ROSEMONT MIDDLE,N,N,DALLAS,'057,DALLAS ISD,'057905,'06 - 06,M,-96.84679982,32.75123814,52,50,51,67,2013,.,64,4.7,79.7,0,0,0,0,0,0,0,0,0,0,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,90.6,36,56.3,3,4.7,0,30.503,29.388,32.854,7.255,
2122,'057905380,WILMER-HUTCHINS H S,N,N,DALLAS,'057,DALLAS ISD,'057905,'09 - 12,S,-96.73029396,32.65741556,12,10,17,29,2013,32.8,904,69.5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,30.3,254,28.1,191,21.1,185,20.5,0,0,0,0,249,27.5,96,10.6,17,1.9,8.912,32.376,13.432,32.801,12.478,
2123,'057905381,BARACK OBAMA MALE LEADERSHIP ACA A,N,N,DALLAS,'057,DALLAS ISD,'057905,'09 - 10,S,-96.7918285,32.69173668,79,81,71,100,2013,11.8,30,76.7,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,15,50,0,0,0,0,0,0,0,0,6,20,0,0,1,3.3,19.17,52.103,2.681,5.159,20.886,
2124,'057905389,JOHN LESLIE PATTON JR ACADEMIC CEN,Y,N,DALLAS,'057,DALLAS ISD,'057905,'09 - 12,S,-96.82305709,32.70419801,5,1,6,.,2013,63.5,254,48.4,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12.6,74,29.1,76,29.9,72,28.3,0,0,0,0,125,49.2,36,14.2,3,1.2,26.315,31.58,15.789,21.052,5.264,
2125,'057906001,DESOTO H S,N,N,DALLAS,'057,DESOTO ISD,'057906,'09 - 12,S,-96.87220745,32.58152573,9,9,9,23,2013,21.9,2022,82.3,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2.3,682,33.7,735,36.4,559,27.6,0,0,0,0,255,12.6,19,0.9,68,3.4,7.005,26.205,25.756,21.724,19.31,
2126,'057906002,D H S FRESHMAN CAMPUS,N,N,DALLAS,'057,DESOTO ISD,'057906,'09 - 09,S,-96.87329847,32.57618523,23,23,24,37,2013,22.7,790,82.3,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,100,0,0,0,0,0,0,0,0,0,0,114,14.4,9,1.1,17,2.2,7.15,33.421,27.557,14.546,17.326,
2127,'057906041,DESOTO EAST MIDDLE,N,N,DALLAS,'057,DESOTO ISD,'057906,'06 - 08,M,-96.86825546,32.59046361,27,26,25,66,2013,27.3,608,80.6,72.5,0,0,0,0,0,0,0,0,0,0,183,30.1,201,33.1,224,36.8,0,0,0,0,0,0,0,0,0,0,0,0,93,15.3,18,3,11,1.8,7.113,53.738,22.662,9.171,7.316,
2128,'057906042,DESOTO WEST MIDDLE,N,N,DALLAS,'057,DESOTO ISD,'057906,'06 - 08,M,-96.87306958,32.60179324,23,21,34,36,2013,11.5,652,83.9,65.2,0,0,0,0,0,0,0,0,0,0,194,29.8,218,33.4,240,36.8,0,0,0,0,0,0,0,0,0,0,0,0,66,10.1,14,2.1,26,4,10.515,26.604,33.47,16.425,12.988,
2129,'057906043,CURTISTENE S MCCOWAN MIDDLE,N,N,DALLAS,'057,DESOTO ISD,'057906,'06 - 08,M,-96.88290498,32.56483758,23,24,20,28,2013,18,891,73.2,72.3,0,0,0,0,0,0,0,0,0,0,306,34.3,305,34.2,280,31.4,0,0,0,0,0,0,0,0,0,0,0,0,201,22.6,58,6.5,22,2.5,0,27.468,29.432,29.365,13.735,
2130,'057906102,RUBY YOUNG EL,N,N,DALLAS,'057,DESOTO ISD,'057906,'PK - 05,E,-96.86644721,32.60088537,32,29,38,61,2013,18.2,558,80.3,62.5,90,16.1,80,14.3,87,15.6,92,16.5,103,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,13.8,29,5.2,71,12.7,37,6.6,29,5.2,0,18.852,20.679,25.472,34.997,
2131,'057906103,NORTHSIDE EL,N,N,DALLAS,'057,DESOTO ISD,'057906,'EE - 05,E,-96.84558845,32.61102488,28,28,29,0,2013,25,483,79.7,84.1,81,16.8,60,12.4,76,15.7,84,17.4,83,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,12.6,31,6.4,73,15.1,30,6.2,13,2.7,0,30.034,26.429,31.097,12.44,
2132,'057906104,AMBER TERRACE EL,N,N,DALLAS,'057,DESOTO ISD,'057906,'EE - 05,E,-96.85331707,32.57837099,19,17,25,22,2013,21.2,612,60,80.2,94,15.4,91,14.9,97,15.8,94,15.4,104,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,15,30,4.9,209,34.2,151,24.7,29,4.7,7.44,37.023,29.615,19.726,6.197,
2133,'057906106,THE MEADOWS EL,N,N,DALLAS,'057,DESOTO ISD,'057906,'PK - 05,E,-96.83197007,32.60312074,25,25,29,-1,2013,24.7,402,85.3,78.4,57,14.2,70,17.4,67,16.7,71,17.7,70,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11.9,19,4.7,39,9.7,19,4.7,13,3.2,6.257,25.025,28.159,28.047,12.512,
2134,'057906107,COCKRELL HILL EL,N,N,DALLAS,'057,DESOTO ISD,'057906,'PK - 05,E,-96.89179971,32.58088873,29,29,30,50,2013,19.1,567,87.8,67.4,85,15,87,15.3,81,14.3,92,16.2,104,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,15.5,30,5.3,42,7.4,10,1.8,15,2.6,5.215,37.851,26.204,16.175,14.555,
2135,'057906108,FRANK D MOATES EL,N,N,DALLAS,'057,DESOTO ISD,'057906,'PK - 05,E,-96.86154157,32.56175036,24,23,23,23,2013,23.2,622,54.2,79.3,82,13.2,101,16.2,101,16.2,104,16.7,92,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,12.9,62,10,240,38.6,183,29.4,31,5,6.841,10.236,30.706,28.144,24.073,
2136,'057906109,WOODRIDGE EL,N,N,DALLAS,'057,DESOTO ISD,'057906,'PK - 05,E,-96.83285181,32.58404595,21,20,29,23,2013,18.8,677,76.4,74.4,98,14.5,116,17.1,111,16.4,108,16,123,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,13.3,31,4.6,108,16,60,8.9,26,3.8,9.055,19.665,27.037,27.038,17.205,
2137,'057907001,DUNCANVILLE H S,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'09 - 12,S,-96.92714674,32.66184424,21,17,22,36,2013,14.1,3946,46.5,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,28,1134,28.7,934,23.7,775,19.6,0,0,0,0,1707,43.3,139,3.5,285,7.2,8.637,23.954,22.384,27.829,17.196,
2138,'057907004,MARY E SMITHEY PACE H S,Y,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'10 - 12,S,-96.92772661,32.65817449,0,-1,0,-1,2013,71.4,84,33.3,76.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6,36,42.9,45,53.6,0,0,0,0,45,53.6,7,8.3,8,9.5,1.449,1.441,0.808,66.393,29.909,
2139,'057907005,SUMMIT LEARNING CENTER,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'07 - 12,S,#N/A,#N/A,.,.,.,.,2013,.,82,52.4,72,0,0,0,0,0,0,0,0,0,0,0,0,13,15.9,13,15.9,28,34.1,14,17.1,11,13.4,3,3.7,0,0,0,0,32,39,3,3.7,5,6.1,0,10.109,30.319,30.327,29.245,
2140,'057907007,P A S S LEARNING CTR,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'09 - 11,S,#N/A,#N/A,.,.,.,.,2013,93.8,4,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,1,25,1,25,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,
2141,'057907041,J HERMAN REED MIDDLE,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'07 - 08,M,-96.90077961,32.64839361,22,19,23,61,2013,16.7,521,46.4,79.5,0,0,0,0,0,0,0,0,0,0,0,0,240,46.1,281,53.9,0,0,0,0,0,0,0,0,0,0,0,0,249,47.8,43,8.3,10,1.9,4.065,45.628,27.172,19.584,3.551,
2142,'057907042,WILLIAM H BYRD MIDDLE SCHOOL,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'07 - 08,M,-96.93183884,32.64628786,27,24,25,48,2013,13.1,717,40.7,66.9,0,0,0,0,0,0,0,0,0,0,0,0,336,46.9,381,53.1,0,0,0,0,0,0,0,0,0,0,0,0,339,47.3,37,5.2,71,9.9,8.257,35.214,29.221,22.867,4.441,
2143,'057907043,G W KENNEMER MIDDLE,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'07 - 08,M,-96.9471395,32.64718622,31,27,33,37,2013,14.9,762,47.1,74.7,0,0,0,0,0,0,0,0,0,0,0,0,371,48.7,391,51.3,0,0,0,0,0,0,0,0,0,0,0,0,343,45,37,4.9,29,3.8,18.483,39.575,22.292,18.699,0.951,
2144,'057907101,CENTRAL EL,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'PK - 04,E,-96.90523509,32.65032763,16,10,17,29,2013,22,592,29.1,81.6,93,15.7,136,23,108,18.2,96,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,19.1,46,7.8,375,63.3,249,42.1,29,4.9,9.962,36.523,13.278,23.509,16.727,
2145,'057907102,FAIRMEADOWS EL,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'PK - 04,E,-96.90457133,32.66715425,27,17,27,38,2013,12.5,592,11,85.1,109,18.4,114,19.3,103,17.4,109,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,18.4,48,8.1,477,80.6,225,38,31,5.2,12.5,34.374,12.499,28.128,12.498,
2146,'057907103,MERRIFIELD ELEMENTARY,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'PK - 04,E,-96.90772998,32.64438436,17,16,20,14,2013,24.4,570,44.2,81.2,118,20.7,104,18.2,109,19.1,97,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,16.5,48,8.4,253,44.4,127,22.3,45,7.9,19.613,37.56,22.877,19.613,0.337,
2147,'057907104,WILLIAM LEE HASTINGS EL,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'PK - 04,E,-96.92127973,32.65101437,18,15,18,43,2013,27.2,523,42.6,80.3,91,17.4,84,16.1,91,17.4,118,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,18.4,43,8.2,259,49.5,144,27.5,31,5.9,18.394,37.42,18.387,18.442,7.357,
2148,'057907105,S GUS ALEXANDER JR ELEMENTARY,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'KG - 04,E,-96.92034898,32.62461663,28,23,34,42,2013,17.1,537,46.6,73.6,109,20.3,117,21.8,110,20.5,111,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,16.8,0,0,238,44.3,119,22.2,32,6,7.044,19.003,31.694,28.173,14.086,
2149,'057907106,CLINT Q SMITH EL,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'PK - 04,E,-96.9304121,32.64166451,22,19,24,33,2013,15.9,545,47.7,66.2,109,20,113,20.7,103,18.9,84,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,16.3,47,8.6,179,32.8,40,7.3,64,11.7,3.44,34.403,20.642,10.551,30.964,
2150,'057907107,CHARLES ACTON EL,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'PK - 04,E,-96.94728073,32.64134411,24,17,30,24,2013,21.2,496,42.7,86.3,86,17.3,91,18.3,93,18.8,98,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,16.9,44,8.9,251,50.6,166,33.5,20,4,0.532,26.736,22.968,34.451,15.313,
2151,'057907108,H BOB DANIEL SR INT,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'05 - 06,M,-96.93181598,32.64074135,27,18,33,51,2013,12.6,684,51.8,71.6,0,0,0,0,0,0,0,0,328,48,356,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,37.1,29,4.2,48,7,3.94,31.665,25.882,27.436,11.077,
2152,'057907109,GLENN C HARDIN INT,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'05 - 06,M,-96.90266395,32.65024761,19,15,19,27,2013,15.6,800,20.5,84.1,0,0,0,0,0,0,0,0,418,52.3,382,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,73.6,201,25.1,29,3.6,15.476,23.75,18.03,26.123,16.621,
2153,'057907110,GRACE R BRANDENBURG INT,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'05 - 06,M,-96.90396096,32.62285036,28,22,32,50,2013,18.6,518,51,66.2,0,0,0,0,0,0,0,0,250,48.3,268,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,40.3,23,4.4,32,6.2,16.326,28.478,12.949,22.754,19.493,
2154,'057907111,CJ & ANNE HYMAN EL,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'PK - 04,E,-96.9082139,32.64504831,43,35,49,54,2013,18.5,546,46.5,59.5,115,21.1,88,16.1,96,17.6,97,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,20.9,36,6.6,225,41.2,99,18.1,30,5.5,3.769,42.951,33.041,16.564,3.675,
2155,'057907112,JAMES R BILHARTZ JR EL,N,N,DALLAS,'057,DUNCANVILLE ISD,'057907,'EE - 04,E,-96.9082139,32.64504831,26,18,27,41,2013,14.8,719,22.8,81.1,141,19.6,142,19.7,130,18.1,111,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,17,48,6.7,443,61.6,267,37.1,59,8.2,2.597,44.518,36.364,16.522,0,
2156,'057909002,GARLAND H S,N,N,DALLAS,'057,GARLAND ISD,'057909,'09 - 12,S,-96.64676643,32.91016581,31,27,22,46,2013,9.2,2618,15.8,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,27.1,687,26.2,628,24,593,22.7,0,0,0,0,1439,55,116,4.4,519,19.8,6.798,20.025,29.443,29.222,14.512,
2157,'057909003,S GARLAND H S,N,N,DALLAS,'057,GARLAND ISD,'057909,'09 - 12,S,-96.61881989,32.87232018,19,14,20,24,2013,16.7,1974,20.6,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,27.4,513,26,470,23.8,450,22.8,0,0,0,0,1281,64.9,123,6.2,229,11.6,6.083,26.722,33.003,16.574,17.618,
2158,'057909004,N GARLAND H S,N,N,DALLAS,'057,GARLAND ISD,'057909,'09 - 12,S,-96.6590193,32.9310818,35,38,29,47,2013,13.2,2126,15.1,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,27.7,531,25,491,23.1,515,24.2,0,0,0,0,1156,54.4,110,5.2,230,10.8,2.842,22.506,29.972,32.148,12.532,
2159,'057909005,LAKEVIEW CENTENNIAL H S,N,N,DALLAS,'057,GARLAND ISD,'057909,'09 - 12,S,-96.57619451,32.8567258,28,20,26,41,2013,18.8,2429,30.5,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,27.7,608,25,640,26.3,507,20.9,0,0,0,0,1011,41.6,59,2.4,505,20.8,5.621,27.821,32.13,23.423,11.006,
2160,'057909006,MEMORIAL PATHWAY ACADEMY H S,Y,N,DALLAS,'057,GARLAND ISD,'057909,'09 - 12,S,-96.64676643,32.91016581,3,-1,0,13,2013,78.4,295,8.8,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,24.7,28,9.5,84,28.5,110,37.3,0,0,0,0,192,65.1,85,28.8,60,20.3,0,22.324,31.943,25.574,20.159,
2161,'057909007,P A S S LEARNING CTR,N,N,DALLAS,'057,GARLAND ISD,'057909,'07 - 12,S,#N/A,#N/A,.,.,.,.,2013,100,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,1,25,2,50,0,0,0,0,1,25,0,0,1,25,.,.,.,.,.,
2162,'057909008,NAAMAN FOREST H S,N,N,DALLAS,'057,GARLAND ISD,'057909,'09 - 12,S,-96.63747381,32.95792206,27,17,22,34,2013,12,2424,18.4,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,27.8,613,25.3,546,22.5,591,24.4,0,0,0,0,855,35.3,106,4.4,700,28.9,6.69,23.278,20.575,34.358,15.1,
2163,'057909009,ROWLETT H S,N,N,DALLAS,'057,GARLAND ISD,'057909,'09 - 12,S,-96.55418364,32.9019413,38,31,33,43,2013,11.1,2571,16.5,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,26.7,678,26.4,613,23.8,594,23.1,0,0,0,0,822,32,53,2.1,1116,43.4,3.203,24.928,29.297,28.511,14.061,
2164,'057909010,SACHSE H S,N,N,DALLAS,'057,GARLAND ISD,'057909,'09 - 12,S,-96.58920394,32.94769098,37,28,30,45,2013,12.2,2716,15.9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,26.7,708,26.1,661,24.3,623,22.9,0,0,0,0,949,34.9,111,4.1,1027,37.8,4.404,23.115,31.808,29.759,10.912,
2165,'057909041,AUSTIN ACAD FOR EXCELL,N,N,DALLAS,'057,GARLAND ISD,'057909,'06 - 08,M,-96.61598177,32.89742094,69,62,51,86,2013,2.3,952,12.4,41.2,0,0,0,0,0,0,0,0,0,0,319,33.5,318,33.4,315,33.1,0,0,0,0,0,0,0,0,0,0,0,0,398,41.8,26,2.7,281,29.5,5.645,22.584,26.347,28.426,16.998,
